"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00205050","2015-07-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  161",",,7",,,"  161",",,7,0700",,
"USC00205050","2015-07-28","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  311",",,7","  161",",,7",,,"  161",",,7,0700",,
"USC00205050","2015-07-29","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  317",",,7","  161",",,7",,,"  183",",,7,0700",,
"USC00205050","2015-07-30","42.1508","-84.0236","294.1","MANCHESTER, MI US","   97",",,7,0700","    0",",,7,","    0",",,7,","  317",",,7","  156",",,7",,,"  156",",,7,0700",,
"USC00205050","2015-07-31","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  156",",,7",,,"  167",",,7,0700",,
"USC00205050","2015-08-01","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  150",",,7",,,"  172",",,7,0700",,
"USC00205050","2015-08-02","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  156",",,7",,,"  156",",,7,0700",,
"USC00205050","2015-08-03","42.1508","-84.0236","294.1","MANCHESTER, MI US","  246",",,7,0700","    0",",,7,","    0",",,7,","  322",",,7","  150",",,7",,,"  172",",,7,0700",,
"USC00205050","2015-08-04","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  128",",,7",,,"  128",",,7,0700",,
"USC00205050","2015-08-05","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  128",",,7",,,"  128",",,7,0700",,
"USC00205050","2015-08-06","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","  122",",,7",,,"  139",",,7,0700",,
"USC00205050","2015-08-07","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","  122",",,7",,,"  122",",,7,0700",,
"USC00205050","2015-08-08","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","  122",",,7",,,"  172",",,7,0700",,
"USC00205050","2015-08-09","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  239",",,7","  172",",,7",,,"  200",",,7,0700",,
"USC00205050","2015-08-10","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  189",",,7",,,"  194",",,7,0700",,
"USC00205050","2015-08-11","42.1508","-84.0236","294.1","MANCHESTER, MI US","   86",",,7,0700","    0",",,7,","    0",",,7,","  244",",,7","  167",",,7",,,"  183",",,7,0700",,
"USC00205050","2015-08-12","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  133",",,7",,,"  133",",,7,0700",,
"USC00205050","2015-08-13","42.1508","-84.0236","294.1","MANCHESTER, MI US","    5",",,7,0700","    0",",,7,","    0",",,7,","  244",",,7","  133",",,7",,,"  156",",,7,0700",,
"USC00205050","2015-08-14","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  150",",,7",,,"  211",",,7,0700",,
"USC00205050","2015-08-15","42.1508","-84.0236","294.1","MANCHESTER, MI US","   46",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  172",",,7",,,"  194",",,7,0700",,
"USC00205050","2015-08-16","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  172",",,7",,,"  189",",,7,0700",,
"USC00205050","2015-08-17","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  189",",,7",,,"  194",",,7,0700",,
"USC00205050","2015-08-18","42.1508","-84.0236","294.1","MANCHESTER, MI US","   25",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  178",",,7",,,"  178",",,7,0700",,
"USC00205050","2015-08-19","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  178",",,7",,,"  206",",,7,0700",,
"USC00205050","2015-08-20","42.1508","-84.0236","294.1","MANCHESTER, MI US","  140",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  156",",,7",,,"  156",",,7,0700",,
"USC00205050","2015-08-21","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  228",",,7","  117",",,7",,,"  122",",,7,0700",,
"USC00205050","2015-08-22","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","  117",",,7",,,"  122",",,7,0700",,
"USC00205050","2015-08-23","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  267",",,7","  117",",,7",,,"  200",",,7,0700",,
"USC00205050","2015-08-24","42.1508","-84.0236","294.1","MANCHESTER, MI US","   81",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  111",",,7",,,"  117",",,7,0700",,
"USC00205050","2015-08-25","42.1508","-84.0236","294.1","MANCHESTER, MI US","    3",",,7,0700","    0",",,7,","    0",",,7,","  233",",,7","  117",",,7",,,"  128",",,7,0700",,
"USC00205050","2015-08-26","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0","T,,7,0700","    0",",,7,","    0",",,7,","  178",",,7","  128",",,7",,,"  133",",,7,0700",,
"USC00205050","2015-08-27","42.1508","-84.0236","294.1","MANCHESTER, MI US","    0",",,7,0700","    0",",,7,","    0",",,7,","  183",",,7","  100",",,7",,,"  100",",,7,0700",,
