"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00207312","2004-11-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  139",",,0","   22",",,0",,,,,"   44",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-11-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  100",",,0","  -11",",,0",,,,,"    6",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-11-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","   89",",,0","    6",",,0",,,,,"   72",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2004-11-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   64",",,0,0800","    0","P,,0,","    0","P,,0,","  100",",,0","   28",",,0",,,,,"   28",",,0,0800",,,,,,,,,,,"    1",",,0",,
"USC00207312","2004-11-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  117",",,0,0800","   25",",,0,","   25",",,0,","   28",",,0","  -39",",,0",,,,,"  -28",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-11-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","   25",",,0,","   17",",,0","  -44",",,0",,,,,"  -11",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-11-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  122",",,0,0800","    0",",,0,","    0",",,0,","   50",",,0","  -11",",,0",,,,,"   50",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-11-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   64",",,0,0800","    0",",,0,","    0",",,0,","   72",",,0","   22",",,0",,,,,"   22",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-11-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","   67",",,0","  -33",",,0",,,,,"  -11",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-11-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   23",",,0,0800","    0","P,,0,","    0","P,,0,","   28",",,0","  -11",",,0",,,,,"   17",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  183",",,0,0800","    8",",,0,","    0","T,,0,","   56",",,0","    0",",,0",,,,,"    0",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","    0",",,0,","   56",",,0","  -22",",,0",,,,,"  -11",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0","T,,0,0800","    0","T,,0,","    0","T,,0,","   33",",,0","  -28",",,0",,,,,"  -28",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","    0",",,0,","   22",",,0","  -44",",,0",,,,,"  -11",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","    0",",,0,","   78",",,0","  -17",",,0",,,,,"   -6",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-06","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   18",",,0,0800","    0",",,0,","    0",",,0,","   67",",,0","   -6",",,0",,,,,"   17",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2004-12-07","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  122",",,0,0800","    0",",,0,","    0",",,0,","   72",",,0","   17",",,0",,,,,"   72",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2004-12-08","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  198",",,0,0800","    0",",,0,","    0",",,0,","  150",",,0","   44",",,0",,,,,"   44",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-09","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","    0",",,0,","   83",",,0","   11",",,0",,,,,"   17",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2004-12-10","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   23",",,0,0800","    0",",,0,","    0",",,0,","   61",",,0","   17",",,0",,,,,"   44",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2004-12-11","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   43",",,0,0800","    5",",,0,","    0","T,,0,","   50",",,0","  -11",",,0",,,,,"  -11",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-12","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   18",",,0,0800","    8",",,0,","    0","T,,0,","   17",",,0","  -17",",,0",,,,,"  -11",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-13","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    8",",,0,0800","    5",",,0,","    0","T,,0,","   33",",,0","  -22",",,0",,,,,"  -22",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-14","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,0,0800","    5",",,0,","    0","T,,0,","    6",",,0","  -67",",,0",,,,,"  -67",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-15","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","    0","T,,0,","  -28",",,0","  -89",",,0",,,,,"  -72",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-16","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","    0","T,,0,","   17",",,0","  -72",",,0",,,,,"  -28",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-17","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0","T,,0,0800","    0","T,,0,","    0","T,,0,","   44",",,0","  -56",",,0",,,,,"  -56",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-18","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","    0","T,,0,","    6",",,0","  -67",",,0",,,,,"  -39",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-19","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0","T,,0,0800","    0","T,,0,","    0","T,,0,","   22",",,0"," -150",",,0",,,,," -150",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-20","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","    0","T,,0,"," -122",",,0"," -178",",,0",,,,," -150",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-21","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,0,0800","    5",",,0,","    0","T,,0,","  -61",",,0"," -150",",,0",,,,,"  -61",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-22","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","    0","T,,0,","   61",",,0","  -61",",,0",,,,,"  -44",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-23","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","  130",",,0,0800","  127",",,0,","  127",",,0,","  -39",",,0","  -89",",,0",,,,,"  -78",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-24","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,0,0800","    8",",,0,","  127",",,0,","  -44",",,0"," -172",",,0",,,,," -150",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-25","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","  127",",,0,","  -89",",,0"," -228",",,0",,,,," -189",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-26","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    5",",,0,0800","    5",",,0,","  127",",,0,","  -94",",,0"," -189",",,0",,,,," -106",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-27","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","  127",",,0,","  -56",",,0"," -172",",,0",,,,," -150",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-28","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","  127",",,0,","  -61",",,0"," -150",",,0",,,,,"  -61",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-29","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","  102",",,0,","   11",",,0","  -61",",,0",,,,,"   11",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2004-12-30","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","   76",",,0,","   39",",,0","  -17",",,0",,,,,"    6",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2004-12-31","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   69",",,0,0800","    0",",,0,","    0","T,,0,","  100",",,0","    6",",,0",,,,,"  100",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2005-01-01","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","    0",",,0,0800","    0",",,0,","    0","T,,0,","  150",",,0","  -39",",,0",,,,,"  -11",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2005-01-02","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   30",",,0,0800","    0",",,0,","    0","T,,0,","   22",",,0","  -22",",,0",,,,,"   22",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00207312","2005-01-03","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   30",",,0,0800","    0",",,0,","    0",",,0,","  111",",,0","    6",",,0",,,,,"   17",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2005-01-04","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   97",",,0,0800","    0",",,0,","    0",",,0,","   28",",,0","    6",",,0",,,,,"    6",",,0,0800",,,,,,,,,,,,,,
"USC00207312","2005-01-05","42.1236","-83.8199","256.0","SALINE 4 SW, MI US","   48",",,0,0800","   43",",,0,","   51",",,0,","   17",",,0","  -39",",,0",,,,,"  -39",",,0,0800",,,,,,,,,,,,,,
